Symbol,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,date,close_price_change
AXISBANK,565.0,565.85,540.1,543.9,6478108,2018-02-14,0
ICICIBANK,327.0,327.0,316.55,318.95,15189066,2018-02-14,0
HDFCBANK,1889.7,1894.75,1875.0,1881.9,1228806,2018-02-15,0
ICICIBANK,322.15,331.8,322.15,328.65,23779772,2018-02-15,1
AXISBANK,534.75,554.8,531.35,543.7,11593643,2018-02-15,0
ICICIBANK,330.35,334.0,318.8,321.05,17585994,2018-02-16,0
HDFCBANK,1883.9,1894.85,1875.65,1878.6,895880,2018-02-16,0
AXISBANK,547.05,548.6,535.0,537.85,3910503,2018-02-16,0
ICICIBANK,329.5,329.6,315.2,319.75,19044107,2018-02-19,0
HDFCBANK,1882.6,1887.6,1859.05,1878.2,913638,2018-02-19,0
AXISBANK,537.85,544.95,527.5,540.55,4251723,2018-02-19,1
HDFCBANK,1884.75,1885.85,1858.8,1863.2,1021017,2018-02-20,0
AXISBANK,542.0,548.05,529.4,531.7,3395183,2018-02-20,0
ICICIBANK,320.5,324.2,316.3,317.25,16030558,2018-02-20,0
ICICIBANK,319.0,320.7,315.7,319.2,9974873,2018-02-21,1
HDFCBANK,1867.95,1868.55,1852.2,1857.4,688268,2018-02-21,0
AXISBANK,534.0,538.5,524.4,535.8,4638382,2018-02-21,1
HDFCBANK,1850.0,1860.0,1841.55,1853.2,3313399,2018-02-22,0
AXISBANK,533.0,533.75,527.5,530.25,7808359,2018-02-22,0
ICICIBANK,317.0,319.3,313.95,318.35,25530698,2018-02-22,0
ICICIBANK,319.05,324.05,318.35,322.75,7949765,2018-02-23,1
HDFCBANK,1856.9,1884.85,1850.4,1880.55,1019187,2018-02-23,1
AXISBANK,527.0,538.9,525.55,536.65,3888629,2018-02-23,1
AXISBANK,541.1,554.4,539.0,552.3,5297794,2018-02-26,1
ICICIBANK,325.0,327.8,323.15,327.05,7133735,2018-02-26,1
HDFCBANK,1888.1,1914.8,1883.55,1911.55,1197221,2018-02-26,1
AXISBANK,551.6,551.6,536.15,538.4,4136383,2018-02-27,0
ICICIBANK,327.0,327.05,319.65,322.15,9623651,2018-02-27,0
HDFCBANK,1914.75,1921.75,1900.0,1902.55,1196832,2018-02-27,0
ICICIBANK,315.15,317.0,311.1,313.25,17481687,2018-02-28,0
HDFCBANK,1889.55,1895.45,1878.0,1884.2,1016591,2018-02-28,0
AXISBANK,534.0,536.5,520.0,528.75,6626661,2018-02-28,0
ICICIBANK,312.65,314.0,304.25,304.95,18986889,2018-03-01,0
HDFCBANK,1879.3,1893.3,1868.0,1874.35,977460,2018-03-01,0
AXISBANK,524.0,535.55,522.0,525.75,9827510,2018-03-01,0
AXISBANK,524.0,528.95,521.3,524.55,6766199,2018-03-05,0
ICICIBANK,304.45,306.5,299.3,303.35,14456193,2018-03-05,0
HDFCBANK,1874.15,1878.0,1858.25,1869.95,945366,2018-03-05,0
ICICIBANK,307.4,307.7,294.2,295.05,18951451,2018-03-06,0
AXISBANK,526.0,530.65,511.2,517.35,12240160,2018-03-06,0
HDFCBANK,1870.0,1879.9,1839.5,1846.25,1144207,2018-03-06,0
HDFCBANK,1840.0,1853.4,1828.5,1832.6,1407041,2018-03-07,0
AXISBANK,510.9,517.9,507.55,512.65,10428057,2018-03-07,0
ICICIBANK,293.3,293.8,285.35,286.7,31472773,2018-03-07,0
HDFCBANK,1839.8,1858.5,1832.0,1852.85,1379681,2018-03-08,1
ICICIBANK,290.25,298.0,289.25,296.95,21413552,2018-03-08,1
AXISBANK,518.45,523.95,507.45,520.55,8483978,2018-03-08,1
HDFCBANK,1854.95,1865.25,1844.0,1851.05,1027027,2018-03-09,0
AXISBANK,522.45,522.55,503.0,505.35,4955525,2018-03-09,0
ICICIBANK,299.0,299.5,290.7,292.7,12489587,2018-03-09,0
ICICIBANK,295.6,301.9,293.75,300.65,12163952,2018-03-12,1
AXISBANK,510.6,521.95,505.3,519.2,5283334,2018-03-12,1
HDFCBANK,1860.2,1869.45,1853.4,1867.25,1639279,2018-03-12,1
HDFCBANK,1867.45,1884.75,1855.0,1860.25,1281050,2018-03-13,0
AXISBANK,517.1,534.95,514.65,531.5,7846232,2018-03-13,1
ICICIBANK,300.1,307.0,299.6,304.35,15966647,2018-03-13,1
AXISBANK,528.95,538.0,522.5,536.15,4976540,2018-03-14,1
HDFCBANK,1856.0,1867.9,1848.0,1864.5,920098,2018-03-14,1
ICICIBANK,303.15,307.45,297.8,306.05,12964285,2018-03-14,1
HDFCBANK,1865.2,1887.5,1865.2,1880.8,1467731,2018-03-15,1
AXISBANK,535.2,539.2,528.25,529.65,3932830,2018-03-15,0
ICICIBANK,305.75,305.75,300.4,301.45,13282019,2018-03-15,0
ICICIBANK,301.25,301.85,297.4,298.1,28835112,2018-03-16,0
HDFCBANK,1880.0,1881.1,1846.55,1853.0,1974084,2018-03-16,0
AXISBANK,530.9,532.9,520.5,522.6,12146623,2018-03-16,0
ICICIBANK,298.1,300.0,291.25,294.55,13601784,2018-03-19,0
HDFCBANK,1853.0,1860.0,1843.15,1847.25,1959685,2018-03-19,0
AXISBANK,522.6,526.0,517.05,519.45,4656613,2018-03-19,0
HDFCBANK,1845.1,1855.9,1835.25,1839.5,914343,2018-03-20,0
AXISBANK,509.0,525.0,509.0,521.1,5398111,2018-03-20,1
ICICIBANK,293.0,297.2,290.25,292.0,10880002,2018-03-20,0
HDFCBANK,1848.0,1863.2,1843.3,1858.9,1480285,2018-03-21,1
AXISBANK,523.0,532.5,522.5,526.3,5518826,2018-03-21,1
ICICIBANK,295.0,295.05,287.35,289.2,13618228,2018-03-21,0
AXISBANK,522.6,525.9,516.75,518.2,7194256,2018-03-22,0
HDFCBANK,1858.9,1880.0,1855.1,1867.75,1668306,2018-03-22,1
ICICIBANK,289.5,289.65,280.9,283.25,24593489,2018-03-22,0
AXISBANK,509.5,510.25,496.0,499.5,29385110,2018-03-23,0
HDFCBANK,1846.65,1853.1,1837.25,1841.55,1797538,2018-03-23,0
ICICIBANK,277.1,277.85,273.55,275.55,31922568,2018-03-23,0
AXISBANK,499.0,509.3,495.2,507.3,9498614,2018-03-26,1
HDFCBANK,1839.9,1900.0,1833.5,1893.45,2625442,2018-03-26,1
ICICIBANK,276.1,283.15,275.95,281.65,24618534,2018-03-26,1
AXISBANK,512.3,522.55,509.05,512.2,6423140,2018-03-27,1
HDFCBANK,1893.8,1899.0,1876.0,1892.6,1534209,2018-03-27,0
ICICIBANK,284.5,287.3,281.4,283.9,22377328,2018-03-27,1
ICICIBANK,283.0,283.3,277.1,278.35,27172599,2018-03-28,0
AXISBANK,512.9,512.9,501.6,510.5,10980960,2018-03-28,0
HDFCBANK,1882.95,1899.7,1876.05,1886.1,2209377,2018-03-28,0
ICICIBANK,273.0,273.85,258.8,261.85,73359584,2018-04-02,0
AXISBANK,506.75,508.5,492.2,499.05,7120498,2018-04-02,0
HDFCBANK,1890.5,1935.75,1890.5,1931.2,1149092,2018-04-02,1
AXISBANK,494.0,506.0,493.7,501.55,6053789,2018-04-03,1
HDFCBANK,1923.95,1925.7,1911.0,1915.9,1019971,2018-04-03,0
ICICIBANK,261.4,271.5,261.4,270.05,40773239,2018-04-03,1
ICICIBANK,267.25,273.3,265.5,268.65,33486876,2018-04-04,0
HDFCBANK,1912.95,1924.95,1878.45,1883.25,928527,2018-04-04,0
AXISBANK,504.5,504.5,490.25,492.25,6047813,2018-04-04,0
HDFCBANK,1901.3,1914.0,1890.2,1908.9,1214723,2018-04-05,1
AXISBANK,498.4,504.65,495.2,503.1,6682587,2018-04-05,1
ICICIBANK,267.8,280.0,267.7,278.65,26759108,2018-04-05,1
AXISBANK,502.95,502.95,495.2,500.2,3812133,2018-04-06,0
HDFCBANK,1912.2,1926.45,1905.8,1923.4,930002,2018-04-06,1
ICICIBANK,278.4,282.95,277.0,280.65,31577015,2018-04-06,1
ICICIBANK,277.75,283.45,274.35,280.85,31712527,2018-04-09,1
AXISBANK,502.2,522.0,501.2,519.3,8708770,2018-04-09,1
HDFCBANK,1918.8,1942.0,1916.4,1939.05,1000884,2018-04-09,1
ICICIBANK,279.45,294.45,279.05,288.8,44741783,2018-04-10,1
AXISBANK,523.0,549.7,521.4,546.15,21689156,2018-04-10,1
HDFCBANK,1943.0,1943.0,1913.5,1920.85,1516809,2018-04-10,0
AXISBANK,550.1,551.0,534.0,539.8,9261807,2018-04-11,0
HDFCBANK,1915.9,1920.0,1905.4,1918.85,717703,2018-04-11,0
ICICIBANK,287.75,287.9,282.35,284.55,16811454,2018-04-11,0
ICICIBANK,285.3,289.9,283.55,286.75,22954325,2018-04-12,1
HDFCBANK,1916.0,1932.9,1905.9,1928.8,1178129,2018-04-12,1
AXISBANK,537.3,550.0,534.85,548.75,8021652,2018-04-12,1
AXISBANK,550.0,555.55,535.75,542.55,8788919,2018-04-13,0
ICICIBANK,288.0,291.1,285.8,288.25,17497198,2018-04-13,1
HDFCBANK,1928.0,1940.0,1919.1,1925.0,824293,2018-04-13,0
HDFCBANK,1920.0,1950.0,1919.85,1942.1,711936,2018-04-16,1
AXISBANK,541.5,543.8,530.35,542.4,6418203,2018-04-16,0
ICICIBANK,285.0,288.95,284.1,287.6,16874313,2018-04-16,0
AXISBANK,544.95,544.95,530.25,532.4,5541004,2018-04-17,0
ICICIBANK,287.6,293.25,286.8,291.75,15406113,2018-04-17,1
HDFCBANK,1943.5,1951.0,1934.1,1948.5,666958,2018-04-17,1
ICICIBANK,293.7,294.9,289.0,290.05,20755245,2018-04-18,0
AXISBANK,535.5,535.5,516.5,518.25,7131174,2018-04-18,0
HDFCBANK,1951.0,1953.5,1930.05,1932.6,678180,2018-04-18,0
ICICIBANK,291.0,291.0,287.3,289.6,17282341,2018-04-19,0
HDFCBANK,1940.0,1944.8,1933.0,1939.0,792258,2018-04-19,1
AXISBANK,521.0,521.45,509.1,512.9,10559623,2018-04-19,0
HDFCBANK,1941.0,1961.0,1932.15,1955.9,2340345,2018-04-20,1
AXISBANK,513.5,513.85,503.0,505.7,4437940,2018-04-20,0
ICICIBANK,289.25,290.15,279.7,282.15,19745690,2018-04-20,0
HDFCBANK,1979.0,1979.0,1860.3,1935.75,3826155,2018-04-23,0
AXISBANK,508.4,511.2,500.0,506.2,4766412,2018-04-23,1
ICICIBANK,280.0,282.8,275.25,279.4,11620499,2018-04-23,0
HDFCBANK,1935.0,1948.05,1926.0,1935.0,1259354,2018-04-24,0
AXISBANK,506.0,514.75,503.35,504.85,4564259,2018-04-24,0
ICICIBANK,279.35,286.6,279.35,284.1,15412234,2018-04-24,1
ICICIBANK,284.05,285.65,276.85,278.9,7961352,2018-04-25,0
HDFCBANK,1927.9,1938.0,1912.0,1920.75,1005148,2018-04-25,0
AXISBANK,506.0,506.0,496.3,498.4,4608455,2018-04-25,0
HDFCBANK,1916.8,1939.2,1911.25,1930.25,1961870,2018-04-26,1
ICICIBANK,279.8,280.4,275.35,278.85,14112673,2018-04-26,0
AXISBANK,496.75,501.05,483.3,493.75,14919977,2018-04-26,0
HDFCBANK,1933.0,1935.5,1912.5,1923.4,1444252,2018-04-27,0
ICICIBANK,277.4,291.7,276.0,287.9,16488361,2018-04-27,1
AXISBANK,481.25,543.1,481.25,539.2,58859461,2018-04-27,1
ICICIBANK,288.95,291.0,282.3,284.2,9737559,2018-04-30,0
AXISBANK,535.8,536.1,513.4,517.3,18357008,2018-04-30,0
HDFCBANK,1930.0,1954.8,1928.8,1944.3,1152388,2018-04-30,1
ICICIBANK,283.65,283.75,275.55,276.9,14211445,2018-05-02,0
AXISBANK,518.5,527.95,515.4,523.75,25195767,2018-05-02,1
HDFCBANK,1950.0,1978.0,1946.0,1969.5,1775012,2018-05-02,1
ICICIBANK,277.3,283.65,277.3,281.9,14724116,2018-05-03,1
AXISBANK,522.0,538.8,522.0,533.4,12001916,2018-05-03,1
HDFCBANK,1968.05,1974.9,1946.0,1967.9,1038193,2018-05-03,0
HDFCBANK,1970.0,1990.0,1966.3,1988.5,1720359,2018-05-04,1
AXISBANK,533.9,533.9,519.05,520.3,5929870,2018-05-04,0
ICICIBANK,280.45,285.6,278.35,282.85,11861951,2018-05-04,1
HDFCBANK,1981.65,1987.3,1975.0,1977.4,1316032,2018-05-07,0
ICICIBANK,284.0,293.0,282.85,289.8,19673100,2018-05-07,1
AXISBANK,523.75,537.9,523.0,536.1,6792091,2018-05-07,1
ICICIBANK,302.0,314.5,300.0,309.3,87176185,2018-05-08,1
AXISBANK,536.65,547.5,533.45,542.25,12028184,2018-05-08,1
HDFCBANK,1979.25,1979.9,1954.6,1967.05,1775141,2018-05-08,0
HDFCBANK,1956.15,1980.5,1956.15,1978.4,1081833,2018-05-09,1
AXISBANK,543.1,549.65,537.05,548.5,7556830,2018-05-09,1
ICICIBANK,305.0,309.8,304.25,306.8,20140490,2018-05-09,0
ICICIBANK,308.45,312.9,305.7,306.85,16239386,2018-05-10,1
AXISBANK,548.5,554.0,542.95,547.65,11415139,2018-05-10,0
HDFCBANK,1988.6,1999.0,1982.0,1992.7,1792918,2018-05-10,1
AXISBANK,548.6,556.5,545.5,553.3,4960854,2018-05-11,1
ICICIBANK,307.95,311.85,307.55,310.95,16671145,2018-05-11,1
HDFCBANK,1992.7,2017.0,1986.0,2011.75,1514267,2018-05-11,1
AXISBANK,551.2,558.9,547.55,551.9,4999526,2018-05-14,0
ICICIBANK,310.0,311.0,305.15,310.1,10425585,2018-05-14,0
HDFCBANK,2017.2,2027.4,2012.4,2021.75,1185729,2018-05-14,1
HDFCBANK,2027.05,2065.0,2026.7,2037.8,2456671,2018-05-15,1
ICICIBANK,310.7,317.5,305.05,308.25,16400700,2018-05-15,0
AXISBANK,548.0,563.5,547.35,549.7,6752759,2018-05-15,0
AXISBANK,545.0,552.75,541.05,550.0,9929095,2018-05-16,1
HDFCBANK,2030.55,2049.0,2017.15,2023.35,1710401,2018-05-16,0
ICICIBANK,303.9,304.9,295.3,297.25,25515791,2018-05-16,0
HDFCBANK,2023.85,2044.45,2012.5,2027.75,1653869,2018-05-17,1
ICICIBANK,299.0,299.95,294.05,296.0,10668400,2018-05-17,0
AXISBANK,550.0,553.0,536.5,539.45,8551787,2018-05-17,0
ICICIBANK,294.15,295.3,284.6,286.1,17469524,2018-05-18,0
AXISBANK,536.8,540.7,528.5,532.9,7343619,2018-05-18,0
HDFCBANK,2024.7,2024.7,2003.5,2012.15,1304365,2018-05-18,0
ICICIBANK,289.5,293.0,287.75,289.3,23155638,2018-05-21,1
AXISBANK,535.0,537.8,521.85,526.85,4258800,2018-05-21,0
HDFCBANK,2016.1,2021.0,1986.05,1993.05,1212027,2018-05-21,0
AXISBANK,528.4,533.5,520.65,523.3,4711540,2018-05-22,0
ICICIBANK,289.5,293.85,286.85,290.3,11284988,2018-05-22,1
HDFCBANK,1998.7,2013.95,1985.5,1989.9,990093,2018-05-22,0
AXISBANK,522.0,528.2,519.4,520.25,4426060,2018-05-23,0
ICICIBANK,288.85,298.4,288.8,292.05,15887229,2018-05-23,1
HDFCBANK,1987.8,1994.0,1963.4,1967.5,1431573,2018-05-23,0
HDFCBANK,1967.1,1990.25,1956.35,1986.0,1130186,2018-05-24,1
AXISBANK,521.7,537.0,521.1,534.45,5188026,2018-05-24,1
ICICIBANK,293.7,299.0,291.2,297.7,11489424,2018-05-24,1
AXISBANK,535.6,543.5,532.5,538.5,4588810,2018-05-25,1
HDFCBANK,1990.0,2016.0,1989.9,2008.7,1189897,2018-05-25,1
ICICIBANK,298.4,300.95,294.6,295.65,13541580,2018-05-25,0
ICICIBANK,293.75,302.3,293.35,299.25,19063427,2018-05-28,1
HDFCBANK,2007.8,2052.0,2006.0,2042.2,1275985,2018-05-28,1
AXISBANK,541.7,548.0,540.95,546.15,5611936,2018-05-28,1
ICICIBANK,298.75,298.75,288.3,289.9,12969969,2018-05-29,0
HDFCBANK,2038.0,2052.7,2028.8,2032.6,837811,2018-05-29,0
AXISBANK,547.0,549.9,543.2,547.75,8015443,2018-05-29,1
ICICIBANK,285.9,288.15,282.75,284.9,25142319,2018-05-30,0
HDFCBANK,2019.7,2053.0,2016.3,2048.35,1216749,2018-05-30,1
AXISBANK,543.75,544.7,535.05,541.65,5919369,2018-05-30,0
HDFCBANK,2100.0,2160.0,2080.0,2139.45,9909798,2018-05-31,1
ICICIBANK,285.0,288.95,279.3,285.8,23698686,2018-05-31,1
AXISBANK,543.0,551.8,532.25,545.9,15652651,2018-05-31,1
AXISBANK,543.0,544.3,532.85,536.65,4061137,2018-06-01,0
ICICIBANK,295.0,299.95,286.85,289.3,29675949,2018-06-01,1
HDFCBANK,2116.0,2138.0,2101.0,2110.6,5287839,2018-06-01,0
AXISBANK,539.55,541.95,531.25,537.05,4291186,2018-06-04,1
HDFCBANK,2150.0,2157.0,2037.95,2046.2,22199081,2018-06-04,0
ICICIBANK,293.3,293.3,285.55,286.75,17188567,2018-06-04,0
AXISBANK,534.65,536.0,524.25,530.9,5088506,2018-06-05,0
HDFCBANK,2050.0,2066.95,2023.0,2063.6,4276365,2018-06-05,1
ICICIBANK,288.0,288.0,283.1,284.1,12376050,2018-06-05,0
ICICIBANK,285.7,286.9,281.1,283.9,16873633,2018-06-06,0
AXISBANK,530.0,533.8,526.6,531.4,5281259,2018-06-06,1
HDFCBANK,2060.2,2064.8,2045.0,2057.35,2445500,2018-06-06,0
ICICIBANK,287.5,293.05,287.15,290.9,20297969,2018-06-07,1
HDFCBANK,2073.2,2079.8,2053.2,2062.2,2640974,2018-06-07,1
AXISBANK,533.8,550.0,532.15,542.4,6932191,2018-06-07,1
AXISBANK,541.05,541.9,535.45,537.4,4627913,2018-06-08,0
HDFCBANK,2059.0,2061.25,2035.0,2049.35,1545222,2018-06-08,0
ICICIBANK,290.1,290.9,285.5,288.25,11340014,2018-06-08,0
HDFCBANK,2051.9,2062.95,2038.8,2042.3,1772797,2018-06-11,0
AXISBANK,539.8,542.6,530.35,539.95,4095873,2018-06-11,1
ICICIBANK,285.4,290.35,283.2,286.4,16876061,2018-06-11,0
AXISBANK,543.5,544.5,535.8,537.15,3320721,2018-06-12,0
ICICIBANK,288.55,289.15,285.25,287.4,14257648,2018-06-12,1
HDFCBANK,2051.9,2052.7,2038.4,2043.85,1308564,2018-06-12,1
AXISBANK,539.8,551.8,536.85,540.65,5924906,2018-06-13,1
ICICIBANK,289.0,292.9,286.4,290.75,10927770,2018-06-13,1
HDFCBANK,2052.0,2054.8,2024.1,2031.45,1974490,2018-06-13,0
AXISBANK,539.8,539.8,531.0,532.0,3736633,2018-06-14,0
HDFCBANK,2030.0,2045.0,2025.0,2037.4,4231894,2018-06-14,1
ICICIBANK,290.85,290.85,284.1,284.75,11400592,2018-06-14,0
HDFCBANK,2026.0,2038.9,2022.3,2029.6,2720204,2018-06-15,0
ICICIBANK,287.2,288.5,280.0,282.5,47186222,2018-06-15,0
AXISBANK,527.8,534.65,516.1,528.75,7854953,2018-06-15,0
HDFCBANK,2030.1,2038.8,2009.1,2019.15,1871851,2018-06-18,0
ICICIBANK,284.0,294.2,283.4,293.0,27792317,2018-06-18,1
AXISBANK,530.25,531.0,521.45,522.55,3711213,2018-06-18,0
HDFCBANK,2024.95,2040.7,2019.3,2023.5,2745288,2018-06-19,1
AXISBANK,522.15,524.4,514.4,517.2,6483110,2018-06-19,0
ICICIBANK,295.5,295.5,288.35,292.8,27176748,2018-06-19,0
AXISBANK,520.75,527.4,517.15,519.1,4555002,2018-06-20,1
HDFCBANK,2026.0,2058.0,2025.0,2056.15,2262928,2018-06-20,1
ICICIBANK,292.6,294.6,291.0,293.2,20364143,2018-06-20,1
ICICIBANK,294.8,300.35,294.55,297.95,30192796,2018-06-21,1
AXISBANK,521.25,522.0,511.1,513.05,4856050,2018-06-21,0
HDFCBANK,2060.0,2070.8,2047.05,2057.6,3377676,2018-06-21,1
ICICIBANK,298.2,302.7,295.65,300.65,17490606,2018-06-22,1
HDFCBANK,2056.95,2088.8,2049.85,2083.35,1962245,2018-06-22,1
AXISBANK,513.0,527.8,510.55,525.65,5932446,2018-06-22,1
ICICIBANK,299.8,300.5,288.8,289.7,15461874,2018-06-25,0
HDFCBANK,2083.05,2097.8,2073.05,2094.95,1748084,2018-06-25,1
AXISBANK,520.35,523.35,513.1,515.2,4882240,2018-06-25,0
HDFCBANK,2086.05,2103.0,2079.85,2093.7,2290483,2018-06-26,0
AXISBANK,516.5,518.7,512.05,514.2,4505122,2018-06-26,0
ICICIBANK,287.55,289.1,284.7,288.1,11614686,2018-06-26,0
ICICIBANK,287.9,287.9,274.0,279.05,25318055,2018-06-27,0
AXISBANK,516.0,516.0,501.6,507.85,5659070,2018-06-27,0
HDFCBANK,2093.0,2119.5,2090.0,2112.6,4781701,2018-06-27,1
ICICIBANK,278.0,278.4,269.8,271.4,34197884,2018-06-28,0
AXISBANK,508.0,513.5,500.8,504.6,4854274,2018-06-28,0
HDFCBANK,2115.0,2140.0,2111.2,2130.85,9383385,2018-06-28,1
HDFCBANK,2121.7,2140.0,2105.1,2108.45,4864530,2018-06-29,0
ICICIBANK,272.0,276.0,269.6,275.4,20930477,2018-06-29,1
AXISBANK,505.8,514.5,498.75,510.8,7747444,2018-06-29,1
AXISBANK,510.75,513.8,503.0,512.25,6799910,2018-07-02,1
HDFCBANK,2108.35,2108.4,2063.25,2073.25,2466219,2018-07-02,0
ICICIBANK,274.0,279.9,271.0,277.4,69733139,2018-07-02,1
AXISBANK,512.9,519.9,509.25,511.55,6658467,2018-07-03,0
HDFCBANK,2073.25,2085.0,2065.6,2070.2,1715775,2018-07-03,0
ICICIBANK,275.9,276.8,272.2,272.9,14020388,2018-07-03,0
ICICIBANK,274.2,274.85,271.0,273.25,8233522,2018-07-04,1
AXISBANK,511.95,516.25,507.65,514.75,3893493,2018-07-04,1
HDFCBANK,2076.25,2108.05,2069.0,2103.55,1524498,2018-07-04,1
ICICIBANK,273.0,275.5,270.75,271.55,7505990,2018-07-05,0
AXISBANK,514.0,517.85,509.0,511.0,2692462,2018-07-05,0
HDFCBANK,2105.0,2129.0,2092.55,2123.75,2433992,2018-07-05,1
ICICIBANK,271.1,271.95,267.05,270.05,26025797,2018-07-06,0
HDFCBANK,2113.3,2135.55,2111.35,2115.15,2030336,2018-07-06,0
AXISBANK,513.0,516.9,509.5,513.7,2706424,2018-07-06,1
ICICIBANK,273.9,274.7,270.0,271.2,18374471,2018-07-09,1
HDFCBANK,2121.85,2130.0,2107.75,2125.65,1545574,2018-07-09,1
AXISBANK,515.1,529.3,515.1,525.25,6295104,2018-07-09,1
ICICIBANK,272.0,275.95,271.9,273.4,14450561,2018-07-10,1
AXISBANK,527.95,534.9,522.0,532.55,5281760,2018-07-10,1
HDFCBANK,2129.9,2149.6,2125.0,2146.4,2737684,2018-07-10,1
ICICIBANK,274.55,274.9,267.5,268.75,12717543,2018-07-11,0
AXISBANK,532.4,542.35,530.8,536.55,6432494,2018-07-11,1
HDFCBANK,2145.05,2155.7,2134.8,2148.25,1464480,2018-07-11,1
ICICIBANK,270.4,273.7,269.05,272.3,15837704,2018-07-12,1
HDFCBANK,2152.9,2179.85,2152.0,2165.95,2005167,2018-07-12,1
AXISBANK,539.7,545.7,535.3,538.35,4128221,2018-07-12,1
AXISBANK,539.7,541.0,519.45,523.0,4169212,2018-07-13,0
ICICIBANK,273.0,273.3,266.05,267.75,19159840,2018-07-13,0
HDFCBANK,2168.4,2190.8,2163.1,2180.9,1790297,2018-07-13,1
AXISBANK,523.0,529.9,518.35,522.1,5032325,2018-07-16,0
ICICIBANK,265.3,266.6,256.5,259.25,29794402,2018-07-16,0
HDFCBANK,2179.4,2190.05,2163.75,2168.85,2254334,2018-07-16,0
ICICIBANK,260.25,267.5,260.0,266.45,15128995,2018-07-17,1
HDFCBANK,2163.25,2181.0,2163.25,2176.75,1590481,2018-07-17,1
AXISBANK,521.7,539.85,519.0,537.9,4511522,2018-07-17,1
AXISBANK,541.2,542.4,515.0,526.55,4954888,2018-07-18,0
ICICIBANK,266.0,267.35,261.0,262.7,22908592,2018-07-18,0
HDFCBANK,2187.0,2220.0,2173.65,2176.2,4365068,2018-07-18,0
AXISBANK,528.05,537.4,518.4,526.8,5276418,2018-07-19,1
HDFCBANK,2183.0,2193.5,2171.0,2186.1,1326194,2018-07-19,1
ICICIBANK,263.95,264.35,259.4,261.2,15145144,2018-07-19,0
ICICIBANK,261.8,267.7,261.8,265.8,13794388,2018-07-20,1
AXISBANK,526.8,536.45,525.0,533.7,2532288,2018-07-20,1
HDFCBANK,2186.1,2202.85,2171.1,2189.05,2501741,2018-07-20,1
HDFCBANK,2150.0,2178.0,2138.05,2156.45,4220033,2018-07-23,0
ICICIBANK,265.35,276.3,265.35,275.55,16917863,2018-07-23,1
AXISBANK,534.9,544.8,530.55,540.35,6009401,2018-07-23,1
HDFCBANK,2147.0,2169.0,2147.0,2159.75,1302198,2018-07-24,1
ICICIBANK,273.65,277.9,273.35,274.35,12012225,2018-07-24,0
AXISBANK,541.05,548.9,538.05,546.1,6171893,2018-07-24,1
HDFCBANK,2164.65,2176.8,2160.0,2170.35,1759654,2018-07-25,1
ICICIBANK,273.0,276.6,272.25,274.65,17947377,2018-07-25,1
AXISBANK,547.0,547.5,529.5,532.25,3341114,2018-07-25,0
HDFCBANK,2165.0,2203.45,2165.0,2192.6,5320273,2018-07-26,1
ICICIBANK,275.0,286.5,273.25,285.65,36630780,2018-07-26,1
AXISBANK,535.4,544.0,526.4,541.65,7920089,2018-07-26,1
AXISBANK,543.2,555.0,537.25,553.25,7678597,2018-07-27,1
HDFCBANK,2201.95,2211.95,2184.7,2202.15,2638649,2018-07-27,1
ICICIBANK,284.9,295.15,282.2,293.2,30926969,2018-07-27,1
AXISBANK,556.05,571.2,550.8,569.65,12949737,2018-07-30,1
ICICIBANK,300.0,308.45,294.25,307.35,56119080,2018-07-30,1
HDFCBANK,2199.0,2199.0,2159.4,2169.9,1792280,2018-07-30,0
AXISBANK,582.0,584.45,548.0,550.4,21735293,2018-07-31,0
ICICIBANK,304.3,308.5,302.2,304.25,20824059,2018-07-31,0
HDFCBANK,2160.0,2185.9,2150.05,2179.5,2215236,2018-07-31,1
HDFCBANK,2162.8,2175.0,2151.7,2158.7,1517890,2018-08-01,0
AXISBANK,550.5,555.5,538.25,545.15,6871812,2018-08-01,0
ICICIBANK,302.6,305.65,296.8,299.3,15581508,2018-08-01,0
AXISBANK,545.25,551.3,539.0,547.25,6495837,2018-08-02,1
ICICIBANK,295.0,300.75,294.1,298.55,14089168,2018-08-02,0
HDFCBANK,2153.5,2153.7,2121.35,2130.2,2226426,2018-08-02,0
HDFCBANK,2133.55,2147.05,2114.0,2121.65,3401002,2018-08-03,0
AXISBANK,546.5,578.55,545.75,574.75,15953749,2018-08-03,1
ICICIBANK,300.0,306.75,297.55,305.0,14478902,2018-08-03,1
AXISBANK,575.2,604.0,575.2,596.8,22629303,2018-08-06,1
HDFCBANK,2121.0,2137.4,2106.1,2114.3,1436158,2018-08-06,0
ICICIBANK,306.95,318.0,306.8,315.1,25849864,2018-08-06,1
ICICIBANK,313.95,318.15,310.4,313.15,20751145,2018-08-07,0
AXISBANK,597.0,606.9,583.7,593.05,16424853,2018-08-07,0
HDFCBANK,2125.0,2134.5,2108.0,2130.9,1857114,2018-08-07,1
ICICIBANK,313.0,320.0,308.25,318.7,17916047,2018-08-08,1
HDFCBANK,2135.85,2151.8,2133.05,2136.35,2486345,2018-08-08,1
AXISBANK,596.75,598.9,587.0,596.3,7138029,2018-08-08,1
ICICIBANK,320.25,345.85,320.25,333.0,76423347,2018-08-09,1
AXISBANK,595.0,624.4,595.0,621.05,18227195,2018-08-09,1
